# address	flags	name   (generated by lifted_oracle_plan.py)
0x00611240	iat,indirect,undef=4	?on_right_down@SpriteBox@@QAEXHH@Z
0x00611290	iat,indirect,undef=4	?on_right_up@SpriteBox@@QAEXHH@Z
0x006112e0	iat,indirect,undef=4	?on_left_double_click@SpriteBox@@QAEXHH@Z
0x00611330	iat,indirect,undef=4	?on_right_double_click@SpriteBox@@QAEXHH@Z
0x00611380	extcall,fs,iat,indirect,undef=4,x87	?on_redraw@SpriteBox@@QAEXXZ
0x00611400	extcall,fs,iat,indirect,undef=4,x87	?on_key_down@SpriteBox@@QAEHH@Z
0x006115e0	indirect	?on_dialog_focus@SpriteBox@@QAEXH@Z
0x00611600	ok	?id_to_pos@SpriteBox@@QAEXH@Z
0x00611640	extcall,undef=4	?pos_to_id@SpriteBox@@QAEXH@Z
0x006116e0	extcall,iat,indirect,undef=4	sub_6116e0
0x00611730	indirect	sub_611730
0x006117d0	extcall,fs,iat,indirect,undef=4,x87	sub_6117d0
0x00611820	extcall,fs,iat,indirect,x87	?on_redraw@thunk1_SpriteBox@@QAEXXZ
0x00611830	ok	?on_mouse_move@thunk1_SpriteBox@@QAEXHH@Z
0x00611840	ok	?on_mouse_leave@thunk1_SpriteBox@@QAEXHH@Z
0x00611850	extcall,fs,iat,indirect,x87	?on_left_click@thunk1_SpriteBox@@QAEXHH@Z
0x00611860	iat,indirect	?on_left_down@thunk1_SpriteBox@@QAEXHH@Z
0x00611870	iat,indirect	?on_left_up@thunk1_SpriteBox@@QAEXHH@Z
0x00611880	iat,indirect	?on_right_click@thunk1_SpriteBox@@QAEXHH@Z
0x00611890	iat,indirect	?on_right_down@thunk1_SpriteBox@@QAEXHH@Z
0x006118a0	iat,indirect	?on_right_up@thunk1_SpriteBox@@QAEXHH@Z
0x006118b0	extcall,fs,iat,indirect,x87	?on_key_down@thunk1_SpriteBox@@QAEHH@Z
0x006118c0	iat,indirect	?on_left_double_click@thunk1_SpriteBox@@QAEXHH@Z
0x006118d0	iat,indirect	?on_right_double_click@thunk1_SpriteBox@@QAEXHH@Z
0x006118e0	indirect	?on_dialog_focus@thunk1_SpriteBox@@QAEXH@Z
0x006118f0	extcall,fs,iat,indirect,undef=4,x87	sub_6118f0
0x00611910	extcall,fs,iat,indirect,undef=4,x87	sub_611910
0x00611920	extcall,fs,iat,indirect,x87	?attach@thunk1_SpriteBox@@QAEHPAUGraphicWin@@HHH@Z
0x00611930	extcall,fs,iat,indirect,x87	?on_redraw@thunk3_SpriteBox@@QAEXXZ
0x00611940	extcall,fs,iat,indirect,x87	??0EditGroup@@QAE@H@Z
0x00611a20	extcall,iat,indirect	??1EditGroup@@QAE@XZ
0x00611a90	extcall,iat,indirect	?close@EditGroup@@QAEXXZ
0x00611af0	extcall,fs,iat,indirect,x87	?attach@EditGroup@@QAEHPAUGraphicWin@@HHH@Z
0x00611f80	extcall,iat,indirect,undef=4	?edit@EditGroup@@QAEHPADPADH@Z
0x00612040	extcall,indirect,undef=4	?set_text@EditGroup@@QAEXPADH@Z
0x00612060	undef=4	?get_text@EditGroup@@QAEPADH@Z
0x00612080	extcall,undef=4	?append_text@EditGroup@@QAEXPADH@Z
0x006120b0	ok	?set_text_limits@EditGroup@@QAEXH@Z
0x006120d0	extcall,iat,indirect,undef=4	?set_default@EditGroup@@QAEHPADH@Z
0x00612150	extcall,iat,indirect,undef=4	?calculate_dimensions@EditGroup@@QAEHXZ
0x00612450	extcall,iat,indirect	?on_redraw@EditGroup@@QAEXXZ
0x00612670	indirect,undef=4	?on_dialog_focus@EditGroup@@QAEXH@Z
0x006126c0	indirect,undef=4	?pass_dialog_focus@EditGroup@@QAEXXZ
0x00612700	extcall,fs,iat,indirect,x87	sub_612700
0x00612710	extcall,fs,iat,indirect,undef=4,x87	sub_612710
0x006127b0	extcall,iat,indirect	?on_redraw@thunk1_EditGroup@@QAEXXZ
0x006127c0	indirect	?on_dialog_focus@thunk1_EditGroup@@QAEXH@Z
0x006127d0	indirect	?pass_dialog_focus@thunk1_EditGroup@@QAEXXZ
0x006127e0	extcall,fs,iat,indirect,x87	sub_6127e0
0x00612800	extcall,fs,iat,indirect,x87	sub_612800
0x00612810	extcall,fs,iat,indirect,x87	?attach@thunk1_EditGroup@@QAEHPAUGraphicWin@@HHH@Z
0x00612820	extcall,iat,indirect	?on_redraw@thunk3_EditGroup@@QAEXXZ
0x00612830	extcall,fs,iat,indirect,x87	??0Dialogs@@QAE@H@Z
0x00612960	ok	?close@Dialogs@@QAEXXZ
0x00612970	extcall,fs,iat,indirect,undef=4,x87	?attach@Dialogs@@QAEHHPAUGraphicWin@@HHH@Z
0x00612a70	extcall,iat,indirect,undef=4	?item@Dialogs@@QAEHPADH@Z
0x00612ae0	indirect,undef=4	?on_mouse_leave@Dialogs@@QAEXHH@Z
0x00612b80	extcall,iat,indirect,undef=4	?on_mouse_move@Dialogs@@QAEXHH@Z
0x00612c20	extcall,fs,iat,indirect,undef=4,x87	?on_left_down@Dialogs@@QAEXHH@Z
0x00612cc0	extcall,fs,iat,indirect,undef=4,x87	?on_key_down@Dialogs@@QAEHH@Z
0x00612d60	extcall,iat,indirect,undef=4	?on_left_double_click@Dialogs@@QAEXHH@Z
