address,name,source_location,generated,size,span_classes,tier,original_bytes,rebuilt_bytes,original_mnemonics,rebuilt_mnemonics,first_divergence,note,refusal_reason
0x0050E310,?transport_base@@YAHH@Z,src/map.cpp:334,0,173,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e310.cpp(55) : error C2065: 'is_ocean' : undeclared identifier
u0050e310.cpp(55) : error C2065: 'Bases' : undeclared identifier
u0050e310.cpp(55) : error C2109: subscript requires array or pointer type
u0050e310.cpp(55) : error C2228: left of '.x' must have class/struct/union type
u0050e310.cpp(55) : error C2109: subscript requires array or pointer type
u0050e310.cpp(55) : error C2228: left of '.y' must have class/struct/union type
u0050e310.cpp(58) : error C2065: 'sea_coasts' : undeclared identifier"
0x0050E3C0,?naval_base@@YAHH@Z,src/map.cpp:351,0,510,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e3c0.cpp(55) : error C2065: 'BaseCurrentCount' : undeclared identifier
u0050e3c0.cpp(55) : error C2100: illegal indirection
u0050e3c0.cpp(58) : error C2065: 'Bases' : undeclared identifier
u0050e3c0.cpp(58) : error C2109: subscript requires array or pointer type
u0050e3c0.cpp(58) : error C2228: left of '.faction_id_current' must have class/struct/union type
u0050e3c0.cpp(59) : error C2100: illegal indirection
u0050e3c0.cpp(60) : error C2109: subscript requires array or pointer type
u0050e3c0.cpp(60) : error C2228: left of '.faction_id_current' must have class/struct/union type
u0050e3c0.cpp(61) : error C2065: 'port_to_port' : undeclared identifier"
0x0050E5C0,?convoy@@YAHHH@Z,src/map.cpp:372,0,604,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e5c0.cpp(51) : error C2065: 'Vehs' : undeclared identifier
u0050e5c0.cpp(51) : error C2109: subscript requires array or pointer type
u0050e5c0.cpp(51) : error C2228: left of '.home_base_id' must have class/struct/union type
u0050e5c0.cpp(55) : error C2065: 'get_triad' : undeclared identifier
u0050e5c0.cpp(56) : error C2065: 'TRIAD_AIR' : undeclared identifier
u0050e5c0.cpp(59) : error C2065: 'region_at' : undeclared identifier
u0050e5c0.cpp(59) : error C2065: 'Bases' : undeclared identifier
u0050e5c0.cpp(59) : error C2109: subscript requires array or pointer type
u0050e5c0.cpp(59) : error C2228: left of '.x' must have class/struct/union type
u0050e5c0.cpp(59) : error C2109: subscript requires array or pointer type
u0050e5c0.cpp(59) : error C2228: left of '.y' must have class/struct/union type
u0050e5c0.cpp(60) : error C2109: subscript requires array or pointer type
u0050e5c0.cpp(60) : error C2228: left of '.x' must have class/struct/union type
u0050e5c0.cpp(60) : error C2109: subscript requires array or pointer type
u0050e5c0.cpp(60) : error C2228: left of '.y' must have class/struct/union type
u0050e5c0.cpp(61) : error C2065: 'TRIAD_SEA' : undeclared identifier
u0050e5c0.cpp(65) : error C2065: 'port_to_port' : undeclared identifier"
0x0050E820,?mandate_color@@YAHH@Z,src/map_color.cpp:31,0,45,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e820.cpp(48) : error C2065: 'MandateColors' : undeclared identifier
u0050e820.cpp(48) : error C2440: 'initializing' : cannot convert from 'int' to 'volatile unsigned int *const '
Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast"
0x0050E850,??__Eg_CONSOLE@@YAXXZ,src/init_thunks.cpp:4202,1,24,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e850.cpp(439) : error C2065: 'ConsoleCtorTarget' : undeclared identifier
u0050e850.cpp(439) : error C2297: '->*' : illegal, right operand has type 'int'
u0050e850.cpp(440) : error C2065: 'GameAtexit' : undeclared identifier
u0050e850.cpp(440) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0050E870,??__Fg_CONSOLE@@YAXXZ,src/guarded_teardowns.cpp:159,0,20,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e870.cpp(438) : error C2065: 'TeardownObject00939444' : undeclared identifier
u0050e870.cpp(438) : error C2065: 'TeardownTarget0051D9F0' : undeclared identifier
u0050e870.cpp(438) : error C2297: '->*' : illegal, right operand has type 'int'
u0050e870.cpp(439) : error C2065: 'TeardownTarget005D4DD0' : undeclared identifier
u0050e870.cpp(439) : error C2297: '->*' : illegal, right operand has type 'int'"
0x0050E980,??__Eg_CONSOLE_TIMER@@YAXXZ,src/init_thunks.cpp:4213,1,22,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e980.cpp(83) : error C2065: 'g_CONSOLE_TIMER' : undeclared identifier
u0050e980.cpp(83) : error C2065: 'TimeInitCtor' : undeclared identifier
u0050e980.cpp(83) : error C2297: '->*' : illegal, right operand has type 'int'
u0050e980.cpp(84) : error C2065: 'GameAtexit' : undeclared identifier
u0050e980.cpp(84) : error C2061: syntax error : identifier 'func_atexit_callback'"
0x0050E9A0,??__Fg_CONSOLE_TIMER@@YAXXZ,src/atexit_thunks.cpp:4006,1,10,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050e9a0.cpp(63) : error C2065: 'TimeDtorTarget' : undeclared identifier
u0050e9a0.cpp(63) : error C2297: '->*' : illegal, right operand has type 'int'"
0x0050E9B0,sub_50e9b0,src/recovered/0050e9b0.cpp,0,62,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,62,62,,,,,
0x0050E9F0,sub_50e9f0,src/recovered/0050e9f0.cpp,0,50,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,50,50,,,,,
0x0050EA40,?blink_timer@@YAXH@Z,src/recovered/units/0050ea40.cpp,0,997,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,997,1004,312,310,40,#40: original 'test' vs rebuilt 'mov',
0x0050EE30,?blink2_timer@@YAXH@Z,src/recovered/units/0050ee30.cpp,0,77,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,77,77,,,,,
0x0050EF10,?turn_timer@@YAXH@Z,src/recovered/0050ef10.cpp,0,50,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,50,50,,,,,
0x0050EF50,?go_reset@@YAXXZ,src/recovered/units/0050ef50.cpp,0,534,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,534,537,137,135,39,#39: original 'mov' vs rebuilt 'cmp',
0x0050F170,?go_timer@@YAXH@Z,src/recovered/units/0050f170.cpp,0,596,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,596,596,175,179,10,#10: original 'jl' vs rebuilt 'mov',
0x0050F3D0,?start_timers@@YAXXZ,src/time.cpp:272,0,97,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050f3d0.cpp(71) : error C2065: 'BlinkTimer' : undeclared identifier
u0050f3d0.cpp(71) : error C2227: left of '->start' must point to class/struct/union
u0050f3d0.cpp(71) : error C2065: 'blink_timer' : undeclared identifier
u0050f3d0.cpp(72) : error C2065: 'Blink2Timer' : undeclared identifier
u0050f3d0.cpp(72) : error C2227: left of '->start' must point to class/struct/union
u0050f3d0.cpp(72) : error C2065: 'blink2_timer' : undeclared identifier
u0050f3d0.cpp(73) : error C2065: 'LineTimer' : undeclared identifier
u0050f3d0.cpp(73) : error C2227: left of '->start' must point to class/struct/union
u0050f3d0.cpp(73) : error C2065: 'line_timer' : undeclared identifier
u0050f3d0.cpp(74) : error C2065: 'TurnTimer' : undeclared identifier
u0050f3d0.cpp(74) : error C2227: left of '->start' must point to class/struct/union
u0050f3d0.cpp(74) : error C2065: 'turn_timer' : undeclared identifier"
0x0050F440,?stop_timers@@YAXXZ,src/time.cpp:285,0,30,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u0050f440.cpp(66) : error C2065: 'Blink2Timer' : undeclared identifier
u0050f440.cpp(66) : error C2227: left of '->close' must point to class/struct/union
u0050f440.cpp(67) : error C2065: 'BlinkTimer' : undeclared identifier
u0050f440.cpp(67) : error C2227: left of '->close' must point to class/struct/union
u0050f440.cpp(68) : error C2065: 'LineTimer' : undeclared identifier
u0050f440.cpp(68) : error C2227: left of '->close' must point to class/struct/union"
0x0050F460,??0Console@@QAE@H@Z,src/recovered/units/0050f460.cpp,0,616,primary=1;eh=1;shared=0;selfmod=0,MISMATCH,457,415,106,105,6,#6: original 'mov' vs rebuilt 'lea',
0x0050F630,sub_50f630,src/recovered/0050f630.cpp,0,16,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,13,13,,,,,
0x0050F640,nullsub_185,src/field_accessors.cpp:816,1,16,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,3,3,,,,,
0x0050F650,?clear_group@Console@@QAEXXZ,src/console.cpp:111,0,43,,REFUSED,,,,,,,C++ standard library: VC6's headers differ enough to be noise
0x0050F680,?on_nc_hittest@Console@@QAEXHH@Z,src/recovered/units/0050f680.cpp,0,721,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,721,363,218,122,5,#5: original 'mov' vs rebuilt 'push',
0x0050F960,?on_post_redraw_nc_buffer@Console@@QAEXPAUBuffer@@H@Z,src/recovered/units/0050f960.cpp,0,424,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,424,424,145,145,95,#95: original 'lea' vs rebuilt 'add',
0x0050FB10,?on_nc_left_down@Console@@QAEXHH@Z,,0,857,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,857,3,244,1,0,#0: original 'push' vs rebuilt 'ret 8',
0x0050FE70,?on_nc_left_up@Console@@QAEXHH@Z,src/recovered/units/0050fe70.cpp,0,666,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,666,606,208,195,7,#7: original 'xor' vs rebuilt 'mov',
0x00510110,?on_nc_mouse_move@Console@@QAEXHH@Z,,0,751,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,751,3,233,1,0,#0: original 'push' vs rebuilt 'ret 8',
0x005105C0,?selecting@Console@@QAEHHH@Z,,0,533,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,533,5,170,2,0,#0: original 'push' vs rebuilt 'xor',
0x005108A0,?focus@Console@@QAEXHHH@Z,src/console.cpp:254,0,259,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u005108a0.cpp(492) : error C2556: 'int __thiscall Console::focus(int,int,int)' : overloaded function differs only by return type from 'void __thiscall Console::focus(int,int,int)'
u005108a0.cpp(427) : see declaration of 'focus'
u005108a0.cpp(492) : error C2371: 'focus' : redefinition; different basic types
u005108a0.cpp(427) : see declaration of 'focus'
u005108a0.cpp(503) : error C2065: 'LocalFaction' : undeclared identifier
u005108a0.cpp(503) : error C2100: illegal indirection
u005108a0.cpp(509) : error C2065: 'MapWinTableSlots' : undeclared identifier
u005108a0.cpp(513) : error C2065: 'MapWinTable' : undeclared identifier
u005108a0.cpp(513) : error C2109: subscript requires array or pointer type
u005108a0.cpp(513) : error C2440: 'initializing' : cannot convert from 'int' to 'class MapWin *const '
Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast
u005108a0.cpp(521) : error C2065: 'MapWinActiveOffset' : undeclared identifier
u005108a0.cpp(538) : error C2065: 'ConsoleControlTurnActive' : undeclared identifier
u005108a0.cpp(538) : error C2100: illegal indirection
u005108a0.cpp(545) : error C2065: 'ConsoleGlobal' : undeclared identifier
u005108a0.cpp(545) : error C2065: 'ConsoleOriginalCursorNext' : undeclared identifier
u005108a0.cpp(545) : error C2297: '->*' : illegal, right operand has type 'int'
u005108a0.cpp(563) : error C2109: subscript requires array or pointer type
u005108a0.cpp(563) : error C2440: 'initializing' : cannot convert from 'int' to 'class MapWin *const '
Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast
u005108a0.cpp(564) : error C2065: 'ConsoleOriginalMapWinFocus' : undeclared identifier
u005108a0.cpp(564) : error C2297: '->*' : illegal, right operand has type 'int'
u005108a0.cpp(571) : error C2109: subscript requires array or pointer type
u005108a0.cpp(571) : error C2440: 'initializing' : cannot convert from 'int' to 'class MapWin *const '
Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast
u005108a0.cpp(572) : error C2065: 'MapWinOriginalDrawMap' : undeclared identifier
u005108a0.cpp(572) : error C2297: '->*' : illegal, right operand has type 'int'
u005108a0.cpp(583) : error C2109: subscript requires array or pointer type
u005108a0.cpp(583) : error C2440: 'initializing' : cannot convert from 'int' to 'class MapWin *const '
Conversion from integral type to pointer type requires reinterpret_cast, C-style cast or function-style cast
u005108a0.cpp(586) : error C2297: '->*' : illegal, right operand has type 'int'
u005108a0.cpp(594) : error C2065: 'ConsoleOriginalFlushInput' : undeclared identifier"
0x00510A60,?prev_cursor@Console@@QAEXXZ,src/recovered/units/00510a60.cpp,0,272,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,271,271,,,,,
0x00510B70,?next_cursor@Console@@QAEXXZ,src/recovered/units/00510b70.cpp,0,281,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,281,283,69,71,53,#53: original 'mov' vs rebuilt 'shl',
0x00510C90,sub_510c90,src/recovered/units/00510c90.cpp,0,80,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,76,76,,,,,
0x00510CE0,?ready_search@Console@@QAEHH@Z,,0,616,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,616,5,202,2,0,#0: original 'push' vs rebuilt 'xor',
0x00510F50,?ready@Console@@QAEXXZ,src/recovered/units/00510f50.cpp,0,1313,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,1313,1288,352,335,10,#10: original 'je' vs rebuilt 'jne',
0x00511520,?set_move@Console@@QAEXH@Z,src/recovered/units/00511520.cpp,0,733,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,733,716,188,182,0,#0: original 'push' vs rebuilt 'sub',
0x00511800,?turn_hints@Console@@QAEXXZ,src/recovered/units/00511800.cpp,0,936,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,936,932,270,269,12,#12: original 'xor' vs rebuilt 'test',
0x00511BB0,?give_hints@Console@@QAEXXZ,,0,8149,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,8149,1,2459,1,0,#0: original 'push' vs rebuilt 'ret',
0x00513B90,?veh_turn@Console@@QAEHXZ,src/recovered/units/00513b90.cpp,0,1065,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,1065,1076,288,287,4,#4: original 'mov' vs rebuilt 'push',
0x00514050,?human_turn@Console@@QAEXXZ,,0,1930,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,1930,1,492,1,0,#0: original 'push' vs rebuilt 'ret',
0x00514880,?update_data@Console@@QAEXH@Z,src/console.cpp:198,0,42,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514880.cpp(477) : error C2065: 'ConsoleInfoWin' : undeclared identifier
u00514880.cpp(479) : error C2065: 'ConsoleStatusWin' : undeclared identifier
u00514880.cpp(479) : error C2065: 'ConsoleOriginalStatusWinRedraw' : undeclared identifier
u00514880.cpp(479) : error C2297: '->*' : illegal, right operand has type 'int'
u00514880.cpp(482) : error C2065: 'ConsoleMapWinSlot' : undeclared identifier
u00514880.cpp(482) : error C2100: illegal indirection"
0x00514990,?quit_game@Console@@QAEXXZ,src/recovered/units/00514990.cpp,0,412,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,412,413,94,94,48,#48: original 'mov' vs rebuilt 'rep stosd',
0x00514B30,?retire_game@Console@@QAEXXZ,src/recovered/units/00514b30.cpp,0,507,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,507,509,124,124,25,#25: original 'test' vs rebuilt 'mov',
0x00514D30,?new_game@Console@@QAEXXZ,src/recovered/units/00514d30.cpp,0,434,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,434,437,97,99,5,#5: original 'cmp' vs rebuilt 'mov',
0x00514EF0,?set_preferences@Console@@QAEXXZ,src/console.cpp:37,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514ef0.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514ef0.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514ef0.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'"
0x00514F00,?set_adv_preferences@Console@@QAEXXZ,src/console.cpp:161,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514f00.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514f00.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514f00.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'"
0x00514F10,?set_auto_preferences@Console@@QAEXXZ,src/console.cpp:47,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514f10.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514f10.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514f10.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'"
0x00514F20,?set_base_preferences@Console@@QAEXXZ,src/console.cpp:57,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514f20.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514f20.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514f20.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'"
0x00514F30,?set_audiovisual@Console@@QAEXXZ,src/console.cpp:67,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514f30.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514f30.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514f30.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'
Generating Code...
Compiling..."
0x00514F40,?set_map_display@Console@@QAEXXZ,src/console.cpp:77,0,13,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u00514f40.cpp(444) : error C2065: 'ConsolePrefWin' : undeclared identifier
u00514f40.cpp(444) : error C2065: 'ConsolePrefWinDisplay' : undeclared identifier
u00514f40.cpp(444) : error C2297: '->*' : illegal, right operand has type 'int'"
0x005150D0,?zoom@Console@@QAEXHH@Z,src/recovered/units/005150d0.cpp,0,783,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,783,828,231,257,3,#3: original 'mov' vs rebuilt 'push',
0x00515400,?center@Console@@QAEXXZ,src/recovered/00515400.cpp,0,35,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,35,35,,,,,
0x00515430,sub_515430,src/recovered/00515430.cpp,0,19,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,19,19,,,,,
0x00515600,?base_names@Console@@QAEXXZ,src/recovered/units/00515600.cpp,0,56,primary=1;eh=0;shared=0;selfmod=0,MISMATCH,56,56,18,18,10,#10: original 'push' vs rebuilt 'mov',
0x00515640,?toggle_flatten@Console@@QAEXXZ,src/recovered/units/00515640.cpp,0,81,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,81,81,,,,,
0x005156A0,?toggle_grid@Console@@QAEXXZ,src/recovered/units/005156a0.cpp,0,79,primary=1;eh=0;shared=0;selfmod=0,BYTE_EXACT,79,79,,,,,
0x005156F0,?toggle_base_grid@Console@@QAEXXZ,src/recovered/units/005156f0.cpp,0,79,primary=1;eh=0;shared=0;selfmod=0,NO_COMPILE,,,,,,,"u005156f0.cpp(66) : error C2065: 'BOOL' : undeclared identifier
u005156f0.cpp(66) : error C2146: syntax error : missing ')' before identifier 'saveFactions'
u005156f0.cpp(66) : warning C4229: anachronism used : modifiers on data are ignored
u005156f0.cpp(66) : error C2182: 'prefs_save' : illegal use of type 'void'
u005156f0.cpp(66) : error C2059: syntax error : ')'
u005156f0.cpp(88) : error C2064: term does not evaluate to a function"
