class,offset,width,x87,evidence
BasePop,0x1554,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xaf8], edx at 0x00602DCB"
BasePop,0x1558,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xafc], ecx at 0x00602DC5"
BasePop,0x155C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb00], eax at 0x00602DD1"
BasePop,0x1560,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb04], edx at 0x00602DEF"
BasePop,0x1564,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb08], ecx at 0x00602DE9"
BasePop,0x1568,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb0c], eax at 0x00602DF5"
BasePop,0x156C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb10], edx at 0x00602E13"
BasePop,0x1570,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb14], ecx at 0x00602E0D"
BasePop,0x1574,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb18], eax at 0x00602E19"
BasePop,0x1578,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb1c], edx at 0x00602E37"
BasePop,0x157C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb20], ecx at 0x00602E31"
BasePop,0x1580,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb24], eax at 0x00602E3D"
BasePop,0x1584,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb28], edx at 0x00602E5B"
BasePop,0x1588,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb2c], ecx at 0x00602E55"
BasePop,0x158C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb30], eax at 0x00602E61"
BasePop,0x1590,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb34], edx at 0x00602E7F"
BasePop,0x1594,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb38], ecx at 0x00602E79"
BasePop,0x1598,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb3c], eax at 0x00602E85"
BasePop,0x159C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb40], edx at 0x00602EA3"
BasePop,0x15A0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb44], ecx at 0x00602E9D"
BasePop,0x15A4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb48], eax at 0x00602EA9"
BasePop,0x15A8,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi], 0x669754 at 0x004065ED"
BasePop,0x19EC,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi + 0x444], 0x66974c at 0x004065F3"
BasePop,0x202C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x202c], eax at 0x00603631"
BasePop,0x2030,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x2030], ecx at 0x0060363D"
BasePop,0x2034,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x2034], edx at 0x00603649"
BasePop,0x2038,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x2038], eax at 0x00603655"
BasePop,0x203C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x203c], ecx at 0x00603661"
BasePop,0x2040,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x2040], edx at 0x0060366D"
BasePop,0x2088,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xae0], edx at 0x00603448"
BasePop,0x208C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xae4], ecx at 0x00603442"
BasePop,0x2090,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xae8], eax at 0x0060344E"
BasePop,0x2094,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xaec], edx at 0x0060346C"
BasePop,0x2098,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xaf0], ecx at 0x00603466"
BasePop,0x209C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xaf4], eax at 0x00603472"
BasePop,0x20A0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xaf8], edx at 0x00603490"
BasePop,0x20A4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xafc], ecx at 0x0060348A"
BasePop,0x20A8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb00], eax at 0x00603496"
BasePop,0x20AC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb04], edx at 0x006034B4"
BasePop,0x20B0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb08], ecx at 0x006034AE"
BasePop,0x20B4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb0c], eax at 0x006034BA"
BasePop,0x20B8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb10], edx at 0x006034D8"
BasePop,0x20BC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb14], ecx at 0x006034D2"
BasePop,0x20C0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb18], eax at 0x006034DE"
BasePop,0x20C4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb1c], edx at 0x006034FC"
BasePop,0x20C8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb20], ecx at 0x006034F6"
BasePop,0x20CC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb24], eax at 0x00603502"
BasePop,0x20D0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb28], edx at 0x00603520"
BasePop,0x20D4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb2c], ecx at 0x0060351A"
BasePop,0x20D8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb30], eax at 0x00603526"
BasePop,0x20DC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb34], edx at 0x00603544"
BasePop,0x20E0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb38], ecx at 0x0060353E"
BasePop,0x20E4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb3c], eax at 0x0060354A"
BasePop,0x20E8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb40], edx at 0x0060356C"
BasePop,0x20EC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb44], ecx at 0x00603562"
BasePop,0x20F0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [edi + 0xb48], eax at 0x00603572"
BasePop,0x20F4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x20f4], ebx at 0x00600AB6"
BasePop,0x20F8,4,0,"??0BasePop@@QAE@XZ: rep stosd dword ptr es:[edi], eax at 0x00600AE1"
BasePop,0x2144,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2144], ebx at 0x00600B3A"
BasePop,0x2148,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2148], ecx at 0x00600B51"
BasePop,0x214C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x214c], eax at 0x00600B45"
BasePop,0x2150,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [ecx], 0x6698c4 at 0x00406596"
BasePop,0x2154,4,0,"??1BasePop@@QAE@XZ: mov edx, dword ptr [edi - 0x24] at 0x0040659C"
BasePop,0x2158,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2158], ebx at 0x0060091C"
BasePop,0x215C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x215c], ebx at 0x00600922"
BasePop,0x2160,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2160], ebx at 0x00600928"
BasePop,0x2164,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi - 0x14], 0 at 0x004065B6"
BasePop,0x2168,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2168], ebx at 0x00600934"
BasePop,0x2178,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi], 0x6693ac at 0x004065C9"
BasePop,0x217C,4,0,"??1BasePop@@QAE@XZ: mov ecx, dword ptr [edi + 4] at 0x004065C6"
BasePop,0x2180,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [ecx], 0x6698c4 at 0x0040654C"
BasePop,0x2184,4,0,"??1BasePop@@QAE@XZ: mov eax, dword ptr [edi - 0x24] at 0x00406552"
BasePop,0x2188,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2188], ebx at 0x00600997"
BasePop,0x218C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x218c], ebx at 0x0060099D"
BasePop,0x2190,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2190], ebx at 0x006009A3"
BasePop,0x2194,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi - 0x14], 0 at 0x0040656C"
BasePop,0x2198,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x2198], ebx at 0x006009AF"
BasePop,0x21A8,4,0,"??1BasePop@@QAE@XZ: mov dword ptr [edi], 0x6693ac at 0x0040657F"
BasePop,0x21AC,4,0,"??1BasePop@@QAE@XZ: mov eax, dword ptr [edi + 4] at 0x0040657C"
BasePop,0x21B0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21b0], edx at 0x00600B06"
BasePop,0x21B4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21b4], eax at 0x00600B11"
BasePop,0x21B8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21b8], eax at 0x00600AEE"
BasePop,0x21BC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21bc], ecx at 0x00600AFA"
BasePop,0x21C0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21c0], ecx at 0x00600B1D"
BasePop,0x21C4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21c4], edx at 0x00600B2F"
BasePop,0x21C8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21c8], ebx at 0x00600A98"
BasePop,0x21CC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x21cc], eax at 0x00600A9E"
BasePop,0x21D0,4,0,"??0BasePop@@QAE@XZ: mov ecx, dword ptr [ebp + 0x21d0] at 0x00600E47"
BasePop,0x2210,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x2210], 0x6044d0 at 0x00603CAE"
BasePop,0x2224,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x2224], 0x6044d0 at 0x00603D57"
BasePop,0x2228,4,0,"?read_check@BasePop@@QAEXXZ: mov eax, dword ptr [ecx + 0x2228] at 0x00601BD0"
BasePop,0x2234,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x2234], 0x6044d0 at 0x00603C8C"
BasePop,0x2244,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov dword ptr [esi + 0x2244], eax at 0x00602BD2"
BasePop,0x225C,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x225c], ecx at 0x00603D26"
BasePop,0x2260,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x2260], eax at 0x00603D20"
BasePop,0x2274,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x2274] at 0x00602658"
BasePop,0x22A4,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x22a4], edx at 0x00603D0E"
BasePop,0x22A8,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x22a8], eax at 0x00603CF6"
BasePop,0x22C0,4,0,"?calculate_dimensions@BasePop@@QAEHXZ: mov dword ptr [esi + 0x22c0], ecx at 0x00603D02"
BasePop,0x2350,4,0,"?init@BasePop@@QAEHHJ@Z: mov dword ptr [esi + 0x2350], 1 at 0x006015D2"
BasePop,0x2E64,4,0,"??0BasePop@@QAE@XZ: rep movsd dword ptr es:[edi], dword ptr [esi] at 0x00600A1E"
BasePop,0x2F7C,4,0,"??0BasePop@@QAE@XZ: rep movsd dword ptr es:[edi], dword ptr [esi] at 0x00600A32"
BasePop,0x3094,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3094], ecx at 0x00600A08"
BasePop,0x30A4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30a4], eax at 0x006009FC"
BasePop,0x30A8,1,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: test byte ptr [esi + 0x30a8], 0x40 at 0x00603361"
BasePop,0x30A8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30a8], ebx at 0x00600AC2"
BasePop,0x30AC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30ac], ebx at 0x00600AC8"
BasePop,0x30B0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30b0], ebx at 0x00600B57"
BasePop,0x30B4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30b4], ebx at 0x00600B5D"
BasePop,0x30B8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30b8], ebx at 0x00600B63"
BasePop,0x30BC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30bc], ebx at 0x00600B69"
BasePop,0x30C0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30c0], ebx at 0x00600B6F"
BasePop,0x30C4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30c4], ebx at 0x00600B75"
BasePop,0x30C8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30c8], ebx at 0x00600B7B"
BasePop,0x30CC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30cc], ebx at 0x00600B81"
BasePop,0x30D0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30d0], ebx at 0x00600B87"
BasePop,0x30D4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30d4], ebx at 0x00600B8D"
BasePop,0x30D8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30d8], ebx at 0x00600B93"
BasePop,0x30DC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30dc], ebx at 0x00600B99"
BasePop,0x30E0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30e0], ebx at 0x00600B9F"
BasePop,0x30E4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30e4], ebx at 0x00600BA5"
BasePop,0x30E8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30e8], ebx at 0x00600BAB"
BasePop,0x30EC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30ec], ebx at 0x00600BB1"
BasePop,0x30F0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30f0], ebx at 0x00600BB7"
BasePop,0x30F4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30f4], ebx at 0x00600BC2"
BasePop,0x30F8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30f8], eax at 0x00600BC8"
BasePop,0x30FC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x30fc], eax at 0x00600BCE"
BasePop,0x3100,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3100], ebx at 0x00600BD4"
BasePop,0x3104,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3104], edx at 0x00600BE0"
BasePop,0x3108,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3108], eax at 0x00600BEB"
BasePop,0x310C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x310c], ecx at 0x00600BF7"
BasePop,0x3110,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3110], edx at 0x00600C03"
BasePop,0x3114,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3114], ecx at 0x00600C3D"
BasePop,0x3118,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3118], eax at 0x00600C77"
BasePop,0x311C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x311c], edx at 0x00600CB2"
BasePop,0x3120,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3120], eax at 0x00600C0E"
BasePop,0x3124,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3124], edx at 0x00600C49"
BasePop,0x3128,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3128], ecx at 0x00600C83"
BasePop,0x312C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x312c], eax at 0x00600CBD"
BasePop,0x3130,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3130], ecx at 0x00600C1A"
BasePop,0x3134,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3134], eax at 0x00600C54"
BasePop,0x3138,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3138], edx at 0x00600C8F"
BasePop,0x313C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x313c], ecx at 0x00600CC9"
BasePop,0x3140,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3140], edx at 0x00600C26"
BasePop,0x3144,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3144], ecx at 0x00600C60"
BasePop,0x3148,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3148], eax at 0x00600C9A"
BasePop,0x314C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x314c], edx at 0x00600CD5"
BasePop,0x3150,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3150], eax at 0x00600C31"
BasePop,0x3154,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3154], edx at 0x00600C6C"
BasePop,0x3158,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3158], ecx at 0x00600CA6"
BasePop,0x315C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x315c], eax at 0x00600CE0"
BasePop,0x3160,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3160], ebx at 0x00600CE6"
BasePop,0x3164,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3164], ebx at 0x00600CEC"
BasePop,0x3168,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3168], ebx at 0x00600CF2"
BasePop,0x316C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x316c], ecx at 0x00600CFE"
BasePop,0x3170,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3170], eax at 0x00600D38"
BasePop,0x3174,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3174], edx at 0x00600D73"
BasePop,0x3178,1,0,"??0BasePop@@QAE@XZ: mov byte ptr [ebp + 0x3178], dl at 0x00600D0A"
BasePop,0x3179,1,0,"??0BasePop@@QAE@XZ: mov byte ptr [ebp + 0x3179], cl at 0x00600D44"
BasePop,0x317A,1,0,"??0BasePop@@QAE@XZ: mov byte ptr [ebp + 0x317a], al at 0x00600D7E"
BasePop,0x317C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x317c], eax at 0x00600D15"
BasePop,0x3180,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3180], edx at 0x00600D50"
BasePop,0x3184,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3184], ecx at 0x00600D8A"
BasePop,0x3188,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3188], ecx at 0x00600D21"
BasePop,0x318C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x318c], eax at 0x00600D5B"
BasePop,0x3190,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3190], edx at 0x00600D96"
BasePop,0x3194,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3194], edx at 0x00600D2D"
BasePop,0x3198,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3198], ecx at 0x00600D67"
BasePop,0x319C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x319c], eax at 0x00600DA1"
BasePop,0x31A0,1,0,"??0BasePop@@QAE@XZ: mov byte ptr [ebp + 0x31a0], cl at 0x00600DAD"
BasePop,0x31A4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x31a4], edx at 0x00600DB9"
BasePop,0x31A8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x31a8], eax at 0x00600DC4"
BasePop,0x31AC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x31ac], ecx at 0x00600DD0"
BasePop,0x31B0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x31b0], edx at 0x00600DDC"
BasePop,0x31B4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x31b4], eax at 0x00600DE7"
BasePop,0x31B8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx - 0xc], edx at 0x00600A43"
BasePop,0x31BC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31bc] at 0x00602D71"
BasePop,0x31C0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31c0] at 0x00602D6B"
BasePop,0x31C4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx], edx at 0x00600A4C"
BasePop,0x31C8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31c8] at 0x00602D95"
BasePop,0x31CC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31cc] at 0x00602D8F"
BasePop,0x31D0,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0xc], edx at 0x00600A54"
BasePop,0x31D4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31d4] at 0x00602DB9"
BasePop,0x31D8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31d8] at 0x00602DB3"
BasePop,0x31DC,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x18], edx at 0x00600A5D"
BasePop,0x31E0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31e0] at 0x00602DDD"
BasePop,0x31E4,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31e4] at 0x00602DD7"
BasePop,0x31E8,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x24], edx at 0x00600A66"
BasePop,0x31EC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31ec] at 0x00602E01"
BasePop,0x31F0,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31f0] at 0x00602DFB"
BasePop,0x31F4,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x30], edx at 0x00600A6F"
BasePop,0x31F8,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x31f8] at 0x00602E25"
BasePop,0x31FC,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x31fc] at 0x00602E1F"
BasePop,0x3200,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x3c], edx at 0x00600A78"
BasePop,0x3204,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x3204] at 0x00602E49"
BasePop,0x3208,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x3208] at 0x00602E43"
BasePop,0x320C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x48], edx at 0x00600A81"
BasePop,0x3210,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x3210] at 0x00602E6D"
BasePop,0x3214,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x3214] at 0x00602E67"
BasePop,0x3218,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ecx + 0x54], edx at 0x00600A8A"
BasePop,0x321C,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov ecx, dword ptr [esi + 0x321c] at 0x00602E91"
BasePop,0x3220,4,0,"?exec@BasePop@@QAEHHP6AHXZ@Z: mov eax, dword ptr [esi + 0x3220] at 0x00602E8B"
BasePop,0x3224,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3224], ebx at 0x00600AA4"
BasePop,0x3228,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x3228], ebx at 0x00600AAA"
BasePop,0x322C,4,0,"??0BasePop@@QAE@XZ: mov dword ptr [ebp + 0x322c], ebx at 0x00600DED"
BaseWin,0x0,4,0,"??0BaseWin@@QAE@XZ: mov dword ptr [esi], 0x66a40c at 0x004086E5"
BaseWin,0x444,4,0,"??0BaseWin@@QAE@XZ: mov dword ptr [esi + 0x444], 0x66a404 at 0x004086EB"
BaseWin,0x464,4,0,"?draw_psych@BaseWin@@QAEXXZ: mov ecx, dword ptr [eax] at 0x00408B5F"
BaseWin,0x468,4,0,"?draw_psych@BaseWin@@QAEXXZ: mov edx, dword ptr [eax + 4] at 0x00408B64"
BaseWin,0x46C,4,0,"?draw_psych@BaseWin@@QAEXXZ: mov ecx, dword ptr [eax + 8] at 0x00408B6A"
BaseWin,0x470,4,0,"?draw_psych@BaseWin@@QAEXXZ: mov edx, dword ptr [eax + 0xc] at 0x00408B76"
