address,end_address,size,body_ranges,name,binary_kind,recovery_state,ida9_relation,ida9_address,ida9_end_address,ida9_size,ida9_body_ranges,ida9_name,ghidra_relation,ghidra_address,ghidra_end_address,ghidra_size,ghidra_body_ranges,ghidra_name
0x004047F0,0x004047FA,10,0x004047F0-0x004047FA,??__Fg_UNUSED_SPRITE_VAR19@@YAXXZ,game,source_complete,exact,0x004047F0,0x004047FA,10,0x004047F0-0x004047FA,unknown_libname_22,missing,,,,,
0x00404800,0x00404816,22,0x00404800-0x00404816,??__Eg_UNUSED_SPRITE_VAR12@@YAXXZ,game,source_complete,exact,0x00404800,0x00404816,22,0x00404800-0x00404816,sub_404800,missing,,,,,
0x00404820,0x0040482A,10,0x00404820-0x0040482A,??__Fg_UNUSED_SPRITE_VAR12@@YAXXZ,game,source_complete,exact,0x00404820,0x0040482A,10,0x00404820-0x0040482A,unknown_libname_23,missing,,,,,
0x00404830,0x00404846,22,0x00404830-0x00404846,??__Eg_UNUSED_SPRITE_VAR07@@YAXXZ,game,source_complete,exact,0x00404830,0x00404846,22,0x00404830-0x00404846,sub_404830,missing,,,,,
0x00404850,0x0040485A,10,0x00404850-0x0040485A,??__Fg_UNUSED_SPRITE_VAR07@@YAXXZ,game,source_complete,exact,0x00404850,0x0040485A,10,0x00404850-0x0040485A,unknown_libname_24,missing,,,,,
0x00404860,0x00404896,54,0x00404860-0x00404896,?sprite_draw_func@@YAXPAUSprite@@PAUGraphicWin@@HHH@Z,game,unrecovered,exact,0x00404860,0x00404896,54,0x00404860-0x00404896,sub_404860,exact,0x00404860,0x00404896,54,0x00404860-0x00404896,FUN_00404860
0x004048A0,0x004048F7,105,0x004048A0-0x004048F7;0x00650760-0x00650772,??0Popup@@QAE@XZ,game,unrecovered,exact,0x004048A0,0x004048F7,105,0x004048A0-0x004048F7;0x00650760-0x00650772,sub_4048A0,entry_range,0x004048A0,0x004048F7,87,0x004048A0-0x004048F7,FUN_004048a0
0x00404900,0x00404917,23,0x00404900-0x00404917,?close@Popup@@QAEXXZ,game,source_complete,exact,0x00404900,0x00404917,23,0x00404900-0x00404917,sub_404900,exact,0x00404900,0x00404917,23,0x00404900-0x00404917,FUN_00404900
0x00404920,0x00404A7C,348,0x00404920-0x00404A7C,?show@Popup@@QAEXH@Z,game,unrecovered,exact,0x00404920,0x00404A7C,348,0x00404920-0x00404A7C,sub_404920,exact,0x00404920,0x00404A7C,348,0x00404920-0x00404A7C,FUN_00404920
0x00404A80,0x00404AFF,127,0x00404A80-0x00404AFF,?hide@Popup@@QAEXXZ,game,original_dependency,exact,0x00404A80,0x00404AFF,127,0x00404A80-0x00404AFF,sub_404A80,exact,0x00404A80,0x00404AFF,127,0x00404A80-0x00404AFF,FUN_00404a80
0x00404B00,0x00404B05,5,0x00404B00-0x00404B05,?on_redraw@Popup@@QAEXXZ,thunk,thunk,exact,0x00404B00,0x00404B05,5,0x00404B00-0x00404B05,sub_404B00,missing,,,,,
0x00404B10,0x00404EEF,991,0x00404B10-0x00404EEF,?calculate_dimensions@Popup@@QAEHXZ,game,unrecovered,exact,0x00404B10,0x00404EEF,991,0x00404B10-0x00404EEF,sub_404B10,exact,0x00404B10,0x00404EEF,991,0x00404B10-0x00404EEF,FUN_00404b10
0x00404EF0,0x00404F7A,138,0x00404EF0-0x00404F7A,?on_post_window_init@Popup@@QAEXXZ,game,unrecovered,exact,0x00404EF0,0x00404F7A,138,0x00404EF0-0x00404F7A,sub_404EF0,exact,0x00404EF0,0x00404F7A,138,0x00404EF0-0x00404F7A,FUN_00404ef0
0x00404F80,0x00404F83,3,0x00404F80-0x00404F83,?on_redraw_nc@Popup@@QAEXPAURECT@@H@Z,game,source_complete,exact,0x00404F80,0x00404F83,3,0x00404F80-0x00404F83,nullsub_23,missing,,,,,
0x00404F90,0x00404FA4,20,0x00404F90-0x00404FA4,?on_nc_hittest@Popup@@QAEHHH@Z,game,unrecovered,exact,0x00404F90,0x00404FA4,20,0x00404F90-0x00404FA4,sub_404F90,exact,0x00404F90,0x00404FA4,20,0x00404F90-0x00404FA4,FUN_00404f90
0x00404FB0,0x0040501C,137,0x00404FB0-0x0040501C;0x00650772-0x0065078F,?alloc@Popup@@QAAHXZ,game,unrecovered,exact,0x00404FB0,0x0040501C,137,0x00404FB0-0x0040501C;0x00650772-0x0065078F,sub_404FB0,entry_range,0x00404FB0,0x0040501C,108,0x00404FB0-0x0040501C,FUN_00404fb0
0x00405020,0x0040504A,42,0x00405020-0x0040504A,?on_adjust_button_width@Popup@@QAEXXZ,game,source_complete,exact,0x00405020,0x0040504A,42,0x00405020-0x0040504A,sub_405020,missing,,,,,
0x00405050,0x00405093,67,0x00405050-0x00405093,?on_adjust_button_placement@Popup@@QAEXPAH00@Z,game,unrecovered,exact,0x00405050,0x00405093,67,0x00405050-0x00405093,sub_405050,exact,0x00405050,0x00405093,67,0x00405050-0x00405093,FUN_00405050
0x004050A0,0x00405131,145,0x004050A0-0x00405131,?on_link_clicked@Popup@@QAEHHPAD@Z,game,unrecovered,exact,0x004050A0,0x00405131,145,0x004050A0-0x00405131,sub_4050A0,exact,0x004050A0,0x00405131,145,0x004050A0-0x00405131,FUN_004050a0
0x00405140,0x0040559B,1285,0x00405140-0x0040559B;0x0065078F-0x00650839,?POP2@@YAHPBDPBDH@Z,game,unrecovered,exact,0x00405140,0x0040559B,1285,0x00405140-0x0040559B;0x0065078F-0x00650839,sub_405140,entry_range,0x00405140,0x0040559B,1115,0x00405140-0x0040559B,FUN_00405140
0x004055A0,0x00405910,1028,0x004055A0-0x00405910;0x00650839-0x006508CD,?POP3@@YAXPBDPBDHHH@Z,game,unrecovered,exact,0x004055A0,0x00405910,1028,0x004055A0-0x00405910;0x00650839-0x006508CD,sub_4055A0,entry_range,0x004055A0,0x00405910,880,0x004055A0-0x00405910,FUN_004055a0
0x00405910,0x00405B01,497,0x00405910-0x00405B01,?on_exec@Popup@@QAEHXZ,game,unrecovered,exact,0x00405910,0x00405B01,497,0x00405910-0x00405B01,sub_405910,exact,0x00405910,0x00405B01,497,0x00405910-0x00405B01,FUN_00405910
0x00405B10,0x00405B15,5,0x00405B10-0x00405B15,?on_dialog_back_draw@Popup@@QAEHPAUGraphicWin@@@Z,game,source_complete,exact,0x00405B10,0x00405B15,5,0x00405B10-0x00405B15,sub_405B10,missing,,,,,
0x00405B20,0x00405C72,338,0x00405B20-0x00405C72,?on_dialog_item_back_draw@Popup@@QAEHPAUGraphicWin@@HHPAURECT@@@Z,game,unrecovered,exact,0x00405B20,0x00405C72,338,0x00405B20-0x00405C72,sub_405B20,exact,0x00405B20,0x00405C72,338,0x00405B20-0x00405C72,FUN_00405b20
0x00405C80,0x00406251,1489,0x00405C80-0x00406251,?on_draw_background@Popup@@QAEHXZ,game,unrecovered,exact,0x00405C80,0x00406251,1489,0x00405C80-0x00406251,sub_405C80,exact,0x00405C80,0x00406251,1489,0x00405C80-0x00406251,FUN_00405c80
0x00406260,0x00406323,195,0x00406260-0x00406323,?on_listbox_scroll_create@Popup@@QAEHXZ,game,unrecovered,exact,0x00406260,0x00406323,195,0x00406260-0x00406323,sub_406260,exact,0x00406260,0x00406323,195,0x00406260-0x00406323,FUN_00406260
0x00406330,0x0040637C,76,0x00406330-0x0040637C,?on_listbox_scroll_delete@Popup@@QAEHPAUScroll@@@Z,game,unrecovered,exact,0x00406330,0x0040637C,76,0x00406330-0x0040637C,sub_406330,exact,0x00406330,0x0040637C,76,0x00406330-0x0040637C,FUN_00406330
0x00406380,0x004064CC,332,0x00406380-0x004064CC,?start@Popup@@QAEXPADPBDHPADHPAUGraphicWin@@@Z,game,original_dependency,exact,0x00406380,0x004064CC,332,0x00406380-0x004064CC,sub_406380,exact,0x00406380,0x004064CC,332,0x00406380-0x004064CC,FUN_00406380
0x004064D0,0x0040666F,583,0x004064D0-0x0040666F;0x006508D0-0x00650978,??1BasePop@@QAE@XZ,game,original_dependency,exact,0x004064D0,0x0040666F,583,0x004064D0-0x0040666F;0x006508D0-0x00650978,sub_4064D0,entry_range,0x004064D0,0x0040666F,415,0x004064D0-0x0040666F,FUN_004064d0
0x00406670,0x004066BB,75,0x00406670-0x004066BB,sub_406670,game,unrecovered,exact,0x00406670,0x004066BB,75,0x00406670-0x004066BB,sub_406670,exact,0x00406670,0x004066BB,75,0x00406670-0x004066BB,FUN_00406670
0x004066C0,0x00406818,365,0x004066C0-0x00406818;0x00650980-0x00650995,sub_4066c0,game,source_complete,exact,0x004066C0,0x00406818,365,0x004066C0-0x00406818;0x00650980-0x00650995,sub_4066C0,entry_range,0x004066C0,0x00406818,344,0x004066C0-0x00406818,FUN_004066c0
0x00406820,0x0040683B,27,0x00406820-0x0040683B,sub_406820,game,source_complete,exact,0x00406820,0x0040683B,27,0x00406820-0x0040683B,sub_406820,exact,0x00406820,0x0040683B,27,0x00406820-0x0040683B,FUN_00406820
0x00406840,0x00406846,6,0x00406840-0x00406846,sub_406840,game,source_complete,exact,0x00406840,0x00406846,6,0x00406840-0x00406846,sub_406840,missing,,,,,
0x00406850,0x00406855,5,0x00406850-0x00406855,??1Sprite@@QAE@XZ,thunk,original_dependency,exact,0x00406850,0x00406855,5,0x00406850-0x00406855,sub_406850,exact,0x00406850,0x00406855,5,0x00406850-0x00406855,thunk_FUN_005e3820
0x00406860,0x00406879,25,0x00406860-0x00406879,?hide@BaseButton@@QAEXXZ,game,unrecovered,exact,0x00406860,0x00406879,25,0x00406860-0x00406879,sub_406860,missing,,,,,
0x00406880,0x004068D8,106,0x00406880-0x004068D8;0x006509A0-0x006509B2,??1FlatButton@@QAE@XZ,game,source_complete,exact,0x00406880,0x004068D8,106,0x00406880-0x004068D8;0x006509A0-0x006509B2,sub_406880,entry_range,0x00406880,0x004068D8,88,0x00406880-0x004068D8,FUN_00406880
0x004068E0,0x00406901,33,0x004068E0-0x00406901,??_GFlatButton@@UAEPAXI@Z,game,source_complete,exact,0x004068E0,0x00406901,33,0x004068E0-0x00406901,sub_4068E0,exact,0x004068E0,0x00406901,33,0x004068E0-0x00406901,FUN_004068e0
0x00406910,0x00406A74,590,0x00406910-0x00406A74;0x006509C0-0x00650AAA,??1Dialogs@@QAE@XZ,game,source_complete,exact,0x00406910,0x00406A74,590,0x00406910-0x00406A74;0x006509C0-0x00650AAA,sub_406910,entry_range,0x00406910,0x00406A74,356,0x00406910-0x00406A74,FUN_00406910
0x00406A80,0x00406A85,5,0x00406A80-0x00406A85,sub_406a80,game,source_complete,exact,0x00406A80,0x00406A85,5,0x00406A80-0x00406A85,sub_406A80,missing,,,,,
0x00406A90,0x00406AE3,83,0x00406A90-0x00406AE3,sub_406a90,game,unrecovered,exact,0x00406A90,0x00406AE3,83,0x00406A90-0x00406AE3,sub_406A90,exact,0x00406A90,0x00406AE3,83,0x00406A90-0x00406AE3,FUN_00406a90
0x00406AF0,0x00406B16,38,0x00406AF0-0x00406B16,sub_406af0,game,source_complete,exact,0x00406AF0,0x00406B16,38,0x00406AF0-0x00406B16,sub_406AF0,exact,0x00406AF0,0x00406B16,38,0x00406AF0-0x00406B16,FUN_00406af0
0x00406B20,0x00406B23,3,0x00406B20-0x00406B23,nullsub_27,game,source_complete,exact,0x00406B20,0x00406B23,3,0x00406B20-0x00406B23,nullsub_24,missing,,,,,
0x00406B30,0x00406B33,3,0x00406B30-0x00406B33,sub_406b30,game,source_complete,exact,0x00406B30,0x00406B33,3,0x00406B30-0x00406B33,sub_406B30,missing,,,,,
0x00406B40,0x00406B61,33,0x00406B40-0x00406B61,??_GBasePop@@UAEPAXI@Z,game,source_complete,exact,0x00406B40,0x00406B61,33,0x00406B40-0x00406B61,sub_406B40,exact,0x00406B40,0x00406B61,33,0x00406B40-0x00406B61,FUN_00406b40
0x00406B70,0x00406B9C,44,0x00406B70-0x00406B9C,sub_406b70,game,unrecovered,exact,0x00406B70,0x00406B9C,44,0x00406B70-0x00406B9C,sub_406B70,exact,0x00406B70,0x00406B9C,44,0x00406B70-0x00406B9C,FUN_00406b70
0x00406BA0,0x00406BCC,44,0x00406BA0-0x00406BCC,sub_406ba0,game,unrecovered,exact,0x00406BA0,0x00406BCC,44,0x00406BA0-0x00406BCC,sub_406BA0,exact,0x00406BA0,0x00406BCC,44,0x00406BA0-0x00406BCC,FUN_00406ba0
0x00406BD0,0x00406BF1,33,0x00406BD0-0x00406BF1,??_GPopup@@UAEPAXI@Z,game,source_complete,exact,0x00406BD0,0x00406BF1,33,0x00406BD0-0x00406BF1,sub_406BD0,exact,0x00406BD0,0x00406BF1,33,0x00406BD0-0x00406BF1,FUN_00406bd0
0x00406C00,0x00406E52,836,0x00406C00-0x00406E52;0x00650AB0-0x00650BA2,??1Popup@@QAE@XZ,game,original_dependency,exact,0x00406C00,0x00406E52,836,0x00406C00-0x00406E52;0x00650AB0-0x00650BA2,sub_406C00,entry_range,0x00406C00,0x00406E52,594,0x00406C00-0x00406E52,FUN_00406c00
0x00406E60,0x00406F1A,248,0x00406E60-0x00406F1A;0x00650BB0-0x00650BEE,??1Scroll@@QAE@XZ,game,source_complete,exact,0x00406E60,0x00406F1A,248,0x00406E60-0x00406F1A;0x00650BB0-0x00650BEE,sub_406E60,entry_range,0x00406E60,0x00406F1A,186,0x00406E60-0x00406F1A,FUN_00406e60
0x00406F20,0x00406F41,33,0x00406F20-0x00406F41,??_GScroll@@UAEPAXI@Z,game,source_complete,exact,0x00406F20,0x00406F41,33,0x00406F20-0x00406F41,sub_406F20,exact,0x00406F20,0x00406F41,33,0x00406F20-0x00406F41,FUN_00406f20
0x00406F50,0x00406F58,8,0x00406F50-0x00406F58,??1thunk1_RadioButton@@QAE@H@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00406F60,0x00406FE2,130,0x00406F60-0x00406FE2,??1RadioButton@@QAE@H@Z,game,original_dependency,missing,,,,,,exact,0x00406F60,0x00406FE2,130,0x00406F60-0x00406FE2,FUN_00406f60
0x00406FF0,0x00406FF8,8,0x00406FF0-0x00406FF8,?on_redraw@thunk1_RadioButton@@QAEXXZ,game,source_complete,exact,0x00406FF0,0x00406FF8,8,0x00406FF0-0x00406FF8,sub_406FF0,missing,,,,,
0x00407000,0x00407008,8,0x00407000-0x00407008,?on_mouse_move@thunk1_RadioButton@@QAEXHH@Z,game,source_complete,exact,0x00407000,0x00407008,8,0x00407000-0x00407008,sub_407000,missing,,,,,
0x00407010,0x00407018,8,0x00407010-0x00407018,?on_mouse_leave@thunk1_RadioButton@@QAEXHH@Z,game,source_complete,exact,0x00407010,0x00407018,8,0x00407010-0x00407018,sub_407010,missing,,,,,
0x00407020,0x00407028,8,0x00407020-0x00407028,?on_left_down@thunk1_RadioButton@@QAEXHH@Z,game,source_complete,exact,0x00407020,0x00407028,8,0x00407020-0x00407028,sub_407020,missing,,,,,
0x00407030,0x00407038,8,0x00407030-0x00407038,?on_key_down@thunk1_RadioButton@@QAEHH@Z,game,source_complete,exact,0x00407030,0x00407038,8,0x00407030-0x00407038,sub_407030,missing,,,,,
0x00407040,0x00407048,8,0x00407040-0x00407048,?on_left_double_click@thunk1_RadioButton@@QAEXHH@Z,game,source_complete,exact,0x00407040,0x00407048,8,0x00407040-0x00407048,sub_407040,missing,,,,,
0x00407050,0x00407058,8,0x00407050-0x00407058,?on_dialog_focus@thunk1_RadioButton@@QAEXH@Z,game,source_complete,exact,0x00407050,0x00407058,8,0x00407050-0x00407058,sub_407050,missing,,,,,
0x00407060,0x00407071,17,0x00407060-0x00407071,??1thunk2_RadioButton@@QAE@H@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00407080,0x0040708E,14,0x00407080-0x0040708E,??1thunk3_RadioButton@@QAE@H@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00407090,0x00407098,8,0x00407090-0x00407098,?attach@thunk1_RadioButton@@QAEHPAUGraphicWin@@HHH@Z,game,source_complete,exact,0x00407090,0x00407098,8,0x00407090-0x00407098,sub_407090,missing,,,,,
0x004070A0,0x004070AE,14,0x004070A0-0x004070AE,?on_redraw@thunk3_RadioButton@@QAEXXZ,game,source_complete,exact,0x004070A0,0x004070AE,14,0x004070A0-0x004070AE,sub_4070A0,missing,,,,,
0x004070B0,0x004070BB,11,0x004070B0-0x004070BB,??3BasePop@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004070C0,0x004070CB,11,0x004070C0-0x004070CB,??3Scroll@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004070D0,0x004070DB,11,0x004070D0-0x004070DB,??3Popup@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004070E0,0x004070EB,11,0x004070E0-0x004070EB,??3FlatButton@@SAXPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004070F0,0x004070F8,8,0x004070F0-0x004070F8,??_Gthunk1_Dialogs@@UAEPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x00407100,0x00407141,65,0x00407100-0x00407141,??_GDialogs@@UAEPAXI@Z,game,source_complete,missing,,,,,,exact,0x00407100,0x00407141,65,0x00407100-0x00407141,FUN_00407100
0x00407150,0x00407158,8,0x00407150-0x00407158,?on_scroll_create@thunk1_Dialogs@@QAEXXZ,game,source_complete,entry_range,0x00407150,0x00407158,60,0x00407150-0x00407158;0x00613220-0x00613254,sub_407150,missing,,,,,
0x00407160,0x00407168,8,0x00407160-0x00407168,?on_scroll_delete@thunk1_Dialogs@@QAEHPAUScroll@@@Z,game,source_complete,entry_range,0x00407160,0x00407168,71,0x00407160-0x00407168;0x00613260-0x0061329F,sub_407160,missing,,,,,
0x00407170,0x00407178,8,0x00407170-0x00407178,?on_redraw@thunk1_Dialogs@@QAEXXZ,game,source_complete,entry_range,0x00407170,0x00407178,85,0x00407170-0x00407178;0x00612E00-0x00612E4D,sub_407170,missing,,,,,
0x00407180,0x00407188,8,0x00407180-0x00407188,?on_mousewheel@thunk1_Dialogs@@QAEXH@Z,game,source_complete,entry_range,0x00407180,0x00407188,35,0x00407180-0x00407188;0x00612FC0-0x00612FDB,sub_407180,missing,,,,,
0x00407190,0x00407198,8,0x00407190-0x00407198,?on_mouse_move@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407190,0x00407198,128,0x00407190-0x00407198;0x00612B80-0x00612BF8,sub_407190,missing,,,,,
0x004071A0,0x004071A8,8,0x004071A0-0x004071A8,?on_mouse_leave@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071A0,0x004071A8,128,0x004071A0-0x004071A8;0x00612AE0-0x00612B58,sub_4071A0,missing,,,,,
0x004071B0,0x004071B8,8,0x004071B0-0x004071B8,?on_left_click@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071B0,0x004071B8,56,0x004071B0-0x004071B8;0x00612E80-0x00612EB0,sub_4071B0,missing,,,,,
0x004071C0,0x004071C8,8,0x004071C0-0x004071C8,?on_left_down@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071C0,0x004071C8,128,0x004071C0-0x004071C8;0x00612C20-0x00612C98,sub_4071C0,missing,,,,,
0x004071D0,0x004071D8,8,0x004071D0-0x004071D8,?on_left_up@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071D0,0x004071D8,45,0x004071D0-0x004071D8;0x00612F10-0x00612F35,sub_4071D0,missing,,,,,
0x004071E0,0x004071E8,8,0x004071E0-0x004071E8,?on_right_click@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071E0,0x004071E8,38,0x004071E0-0x004071E8;0x00612F60-0x00612F7E,sub_4071E0,missing,,,,,
0x004071F0,0x004071F8,8,0x004071F0-0x004071F8,?on_right_down@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x004071F0,0x004071F8,38,0x004071F0-0x004071F8;0x00612ED0-0x00612EEE,sub_4071F0,missing,,,,,
0x00407200,0x00407208,8,0x00407200-0x00407208,?on_right_up@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407200,0x00407208,38,0x00407200-0x00407208;0x00612F40-0x00612F5E,sub_407200,missing,,,,,
0x00407210,0x00407218,8,0x00407210-0x00407218,?on_key_down@thunk1_Dialogs@@QAEHH@Z,game,source_complete,entry_range,0x00407210,0x00407218,113,0x00407210-0x00407218;0x00612CC0-0x00612D29,sub_407210,missing,,,,,
0x00407220,0x00407228,8,0x00407220-0x00407228,?on_left_double_click@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407220,0x00407228,128,0x00407220-0x00407228;0x00612D60-0x00612DD8,sub_407220,missing,,,,,
0x00407230,0x00407238,8,0x00407230-0x00407238,?on_right_double_click@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407230,0x00407238,38,0x00407230-0x00407238;0x00612EF0-0x00612F0E,sub_407230,missing,,,,,
0x00407240,0x00407248,8,0x00407240-0x00407248,?on_scrolled@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407240,0x00407248,40,0x00407240-0x00407248;0x00612F80-0x00612FA0,sub_407240,missing,,,,,
0x00407250,0x00407258,8,0x00407250-0x00407258,?on_scrolling@thunk1_Dialogs@@QAEXHH@Z,game,source_complete,entry_range,0x00407250,0x00407258,40,0x00407250-0x00407258;0x00612FA0-0x00612FC0,sub_407250,missing,,,,,
0x00407260,0x00407268,8,0x00407260-0x00407268,?on_dialog_focus@thunk1_Dialogs@@QAEXH@Z,game,source_complete,entry_range,0x00407260,0x00407268,124,0x00407260-0x00407268;0x006130E0-0x00613154,sub_407260,missing,,,,,
0x00407270,0x00407278,8,0x00407270-0x00407278,?pass_dialog_focus@thunk1_Dialogs@@QAEXXZ,game,source_complete,entry_range,0x00407270,0x00407278,181,0x00407270-0x00407278;0x006126C0-0x006126F8;0x00613180-0x006131F5,sub_407270,missing,,,,,
0x00407280,0x00407291,17,0x00407280-0x00407291,??_Gthunk2_Dialogs@@UAEPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004072A0,0x004072AE,14,0x004072A0-0x004072AE,??_Gthunk3_Dialogs@@UAEPAXI@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004072B0,0x004072B8,8,0x004072B0-0x004072B8,?attach@thunk1_Dialogs@@QAEHPAUGraphicWin@@HHH@Z,game,source_complete,missing,,,,,,missing,,,,,
0x004072C0,0x004072CE,14,0x004072C0-0x004072CE,?on_redraw@thunk3_Dialogs@@QAEXXZ,game,source_complete,missing,,,,,,missing,,,,,
0x004072D0,0x00407348,120,0x004072D0-0x00407348,?filebox_draw@AlphaSave@@QAAXPAUGraphicWin@@HHHHH@Z,game,unrecovered,exact,0x004072D0,0x00407348,120,0x004072D0-0x00407348,sub_4072D0,exact,0x004072D0,0x00407348,120,0x004072D0-0x00407348,FUN_004072d0
0x00407350,0x00407410,304,0x00407350-0x00407410;0x00650BF0-0x00650C60,??0AlphaSave@@QAE@XZ,game,unrecovered,exact,0x00407350,0x00407410,304,0x00407350-0x00407410;0x00650BF0-0x00650C60,sub_407350,entry_range,0x00407350,0x00407410,192,0x00407350-0x00407410,FUN_00407350
0x00407410,0x00407906,1291,0x00407410-0x00407906;0x00650C60-0x00650C75,?init@AlphaSave@@QAEXXZ,game,unrecovered,exact,0x00407410,0x00407906,1291,0x00407410-0x00407906;0x00650C60-0x00650C75,sub_407410,entry_range,0x00407410,0x00407906,1270,0x00407410-0x00407906,FUN_00407410
0x00407910,0x00407915,5,0x00407910-0x00407915,?close@AlphaSave@@QAEXXZ,thunk,thunk,exact,0x00407910,0x00407915,5,0x00407910-0x00407915,sub_407910,exact,0x00407910,0x00407915,5,0x00407910-0x00407915,thunk_FUN_005d4e40
0x00407920,0x00407A7E,350,0x00407920-0x00407A7E,?save@AlphaSave@@QAEXXZ,game,unrecovered,exact,0x00407920,0x00407A7E,350,0x00407920-0x00407A7E,sub_407920,exact,0x00407920,0x00407A7E,350,0x00407920-0x00407A7E,FUN_00407920
0x00407A80,0x00407BDE,350,0x00407A80-0x00407BDE,?load@AlphaSave@@QAEXXZ,game,unrecovered,exact,0x00407A80,0x00407BDE,350,0x00407A80-0x00407BDE,sub_407A80,exact,0x00407A80,0x00407BDE,350,0x00407A80-0x00407BDE,FUN_00407a80
0x00407BE0,0x00407C57,119,0x00407BE0-0x00407C57,?show@AlphaSave@@QAEXH@Z,game,unrecovered,exact,0x00407BE0,0x00407C57,119,0x00407BE0-0x00407C57,sub_407BE0,exact,0x00407BE0,0x00407C57,119,0x00407BE0-0x00407C57,FUN_00407be0
0x00407C60,0x00407CC4,100,0x00407C60-0x00407CC4,?hide@AlphaSave@@QAEXXZ,game,unrecovered,exact,0x00407C60,0x00407CC4,100,0x00407C60-0x00407CC4,sub_407C60,exact,0x00407C60,0x00407CC4,100,0x00407C60-0x00407CC4,FUN_00407c60
0x00407CD0,0x00407CE6,22,0x00407CD0-0x00407CE6,?on_button_clicked@AlphaSave@@QAEXH@Z,game,unrecovered,exact,0x00407CD0,0x00407CE6,22,0x00407CD0-0x00407CE6,sub_407CD0,exact,0x00407CD0,0x00407CE6,22,0x00407CD0-0x00407CE6,FUN_00407cd0
0x00407CF0,0x00407D06,22,0x00407CF0-0x00407D06,?on_double_clicked@AlphaSave@@QAEXH@Z,game,unrecovered,exact,0x00407CF0,0x00407D06,22,0x00407CF0-0x00407D06,sub_407CF0,exact,0x00407CF0,0x00407D06,22,0x00407CF0-0x00407D06,FUN_00407cf0
0x00407D10,0x00407D62,82,0x00407D10-0x00407D62,?on_key_click@AlphaSave@@QAEXHH@Z,game,unrecovered,exact,0x00407D10,0x00407D62,82,0x00407D10-0x00407D62,sub_407D10,exact,0x00407D10,0x00407D62,82,0x00407D10-0x00407D62,FUN_00407d10
0x00407D90,0x00407E7B,235,0x00407D90-0x00407E7B,?on_selected@AlphaSave@@QAEXH@Z,game,unrecovered,exact,0x00407D90,0x00407E7B,235,0x00407D90-0x00407E7B,sub_407D90,missing,,,,,
0x00407E80,0x00407ECA,74,0x00407E80-0x00407ECA,?on_listbox_scroll_create@AlphaSave@@QAEHXZ,game,unrecovered,exact,0x00407E80,0x00407ECA,74,0x00407E80-0x00407ECA,sub_407E80,exact,0x00407E80,0x00407ECA,74,0x00407E80-0x00407ECA,FUN_00407e80
0x00407ED0,0x00407EF3,35,0x00407ED0-0x00407EF3,?on_listbox_scroll_delete@AlphaSave@@QAEHPAUScroll@@@Z,game,unrecovered,exact,0x00407ED0,0x00407EF3,35,0x00407ED0-0x00407EF3,sub_407ED0,exact,0x00407ED0,0x00407EF3,35,0x00407ED0-0x00407EF3,FUN_00407ed0
0x00407F00,0x00408003,363,0x00407F00-0x00408003;0x00650C80-0x00650CE8,??1FileWin@@QAE@XZ,game,unrecovered,exact,0x00407F00,0x00408003,363,0x00407F00-0x00408003;0x00650C80-0x00650CE8,sub_407F00,entry_range,0x00407F00,0x00408003,259,0x00407F00-0x00408003,FUN_00407f00
0x00408010,0x00408077,135,0x00408010-0x00408077;0x00650CF0-0x00650D10,??1EditBox@@QAE@XZ,game,original_dependency,exact,0x00408010,0x00408077,135,0x00408010-0x00408077;0x00650CF0-0x00650D10,sub_408010,entry_range,0x00408010,0x00408077,103,0x00408010-0x00408077,FUN_00408010
