address,end_address,size,segment,name,prototype,body_ranges,binary_kind,flags,source_locations,source_statuses,redirect_exports,original_dependencies,recovery_state,priority,notes,comments,call_target_count,caller_count
0x005FB3C0,0x005FB414,84,.text,?show_menu_item@Menu@@QAEHHH@Z,"int (__thiscall ?show_menu_item@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB3C0-0x005FB414,game,hidden;sp_ready;purged_ok,src/menu.cpp:203,Complete,,,source_complete,,,,1,1
0x005FB420,0x005FB480,96,.text,?UNK8@Menu@@QAEHH@Z,"int (__thiscall ?UNK8@Menu@@QAEHH@Z)(Menu* this, int)",0x005FB420-0x005FB480,game,hidden;sp_ready;purged_ok,src/menu.cpp:475,Complete,,,source_complete,,,,0,0
0x005FB480,0x005FB4D4,84,.text,?disable_menu_item@Menu@@QAEHHH@Z,"int (__thiscall ?disable_menu_item@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB480-0x005FB4D4,game,hidden;sp_ready;purged_ok,src/menu.cpp:240,Complete,,,source_complete,,,,1,2
0x005FB4E0,0x005FB540,96,.text,?UNK9@Menu@@QAEHH@Z,"int (__thiscall ?UNK9@Menu@@QAEHH@Z)(Menu* this, int)",0x005FB4E0-0x005FB540,game,sp_ready;purged_ok,src/menu.cpp:515,Complete,,,source_complete,,,,0,0
0x005FB540,0x005FB594,84,.text,?enable_menu_item@Menu@@QAEHHH@Z,"int (__thiscall ?enable_menu_item@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB540-0x005FB594,game,hidden;sp_ready;purged_ok,src/menu.cpp:277,Complete,,,source_complete,,,,1,1
0x005FB5A0,0x005FB6FD,349,.text,?UNK10@Menu@@QAEHHPAD@Z,"int (__thiscall ?UNK10@Menu@@QAEHHPAD@Z)(Menu* this, int, int8*)",0x005FB5A0-0x005FB6FD,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,5,0
0x005FB700,0x005FB759,89,.text,?rename_menu_item@Menu@@QAEHHHPAD@Z,"int (__thiscall ?rename_menu_item@Menu@@QAEHHHPAD@Z)(Menu* this, int, int, int8*)",0x005FB700-0x005FB759,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,1
0x005FB760,0x005FB7B4,84,.text,?check_menu_item@Menu@@QAEHHH@Z,"int (__thiscall ?check_menu_item@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB760-0x005FB7B4,game,sp_ready;purged_ok,src/menu.cpp:314,Complete,,,source_complete,,,,1,5
0x005FB7C0,0x005FB814,84,.text,?uncheck_menu_item@Menu@@QAEHHH@Z,"int (__thiscall ?uncheck_menu_item@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB7C0-0x005FB814,game,hidden;sp_ready;purged_ok,src/menu.cpp:351,Complete,,,source_complete,,,,1,5
0x005FB820,0x005FB82D,13,.text,?set_menu_proc@Menu@@QAEXP6AXH@Z@Z,"void (__thiscall ?set_menu_proc@Menu@@QAEXP6AXH@Z@Z)(Menu* this, void (__cdecl *)(int this))",0x005FB820-0x005FB82D,game,sp_ready;purged_ok,src/menu.cpp:24,Complete,,,source_complete,,Runtime redirect installed by DllMain after byte-signature validation,,0,1
0x005FB830,0x005FB8D8,168,.text,?menu_event@Menu@@QAEHH@Z,"int (__thiscall ?menu_event@Menu@@QAEHH@Z)(Menu* this, int)",0x005FB830-0x005FB8D8,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,1
0x005FB8E0,0x005FB930,80,.text,?UNK11@Menu@@QAEHHH@Z,"int (__thiscall ?UNK11@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB8E0-0x005FB930,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FB930,0x005FB981,81,.text,?UNK12@Menu@@QAEHHH@Z,"int (__thiscall ?UNK12@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FB930-0x005FB981,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x005FB990,0x005FB9B8,40,.text,?id_to_index@Menu@@QAEHH@Z,"int (__thiscall ?id_to_index@Menu@@QAEHH@Z)(Menu* this, int)",0x005FB990-0x005FB9B8,game,hidden;sp_ready;purged_ok,src/menu.cpp:33,Complete,,,source_complete,,Runtime redirect installed by DllMain after byte-signature validation,,0,1
0x005FB9C0,0x005FBABD,253,.text,?compute@Menu@@QAEXXZ,void (__thiscall ?compute@Menu@@QAEXXZ)(Menu* this),0x005FB9C0-0x005FBABD,game,sp_ready;purged_ok,,,,,unrecovered,,,,3,0
0x005FBAC0,0x005FBC1A,346,.text,?on_left_up@Menu@@QAEXHH@Z,"void (__thiscall ?on_left_up@Menu@@QAEXHH@Z)(Menu* this, int xCoord, int yCoord)",0x005FBAC0-0x005FBC1A,game,sp_ready;purged_ok,,,,,unrecovered,,,,5,0
0x005FBC20,0x005FBDAB,395,.text,?on_left_down@Menu@@QAEXHH@Z,"void (__thiscall ?on_left_down@Menu@@QAEXHH@Z)(Menu* this, int xCoord, int yCoord)",0x005FBC20-0x005FBDAB,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,6,0
0x005FBDB0,0x005FBEFD,333,.text,?mouse_move@Menu@@QAEXHH@Z,"void (__thiscall ?mouse_move@Menu@@QAEXHH@Z)(Menu* this, int, int)",0x005FBDB0-0x005FBEFD,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,3,3
0x005FBF00,0x005FC21F,799,.text,?on_key_click@Menu@@QAEHHH@Z,"int (__thiscall ?on_key_click@Menu@@QAEHHH@Z)(Menu* this, int, int)",0x005FBF00-0x005FC21F,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,10,0
0x005FC290,0x005FC594,772,.text,?on_redraw@Menu@@QAEXXZ,void (__thiscall ?on_redraw@Menu@@QAEXXZ)(Menu* this),0x005FC290-0x005FC594,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,11,0
0x005FC5A0,0x005FC61B,123,.text,?adjust@Menu@@QAEXXZ,void (__thiscall ?adjust@Menu@@QAEXXZ)(Menu* this),0x005FC5A0-0x005FC61B,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FC620,0x005FC67C,92,.text,?hide_menus@Menu@@QAEXXZ,void (__thiscall ?hide_menus@Menu@@QAEXXZ)(Menu* this),0x005FC620-0x005FC67C,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,2
0x005FC680,0x005FC692,18,.text,?on_mouse_move@Menu@@QAEXHH@Z,"void (__thiscall ?on_mouse_move@Menu@@QAEXHH@Z)(Menu* this, int, int)",0x005FC680-0x005FC692,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,1
0x005FC6A0,0x005FC6B4,20,.text,?requested_height@Menu@@QAEHXZ,int (__thiscall ?requested_height@Menu@@QAEHXZ)(Menu* this),0x005FC6A0-0x005FC6B4,game,hidden;sp_ready;purged_ok,src/menu.cpp:92,Complete,,,source_complete,,,,0,0
0x005FC6C0,0x005FC6C3,3,.text,?on_adjust_pulldown_pos@Menu@@QAEXPAH0@Z,"void (__thiscall ?on_adjust_pulldown_pos@Menu@@QAEXPAH0@Z)(Menu* this, int*, int*)",0x005FC6C0-0x005FC6C3,game,hidden;sp_ready;purged_ok,src/menu.cpp:564,Complete,,,source_complete,,,,0,0
0x005FC6D0,0x005FC6EE,30,.text,??_GMenu@@UAEPAXI@Z,"void* (__thiscall ??_GMenu@@UAEPAXI@Z)(Menu* this, unsigned int)",0x005FC6D0-0x005FC6EE,game,hidden;sp_ready;purged_ok,src/deleting_thunks.cpp:1643,Complete,,,source_complete,,,,2,0
0x005FC6F0,0x005FC6FB,11,.text,??3Menu@@SAXPAXI@Z,,0x005FC6F0-0x005FC6FB,game,sp_ready;purged_ok,src/deleting_thunks.cpp:1658,Complete,,,source_complete,,,,0,0
0x005FC700,0x005FC7E4,228,.text,?wait_task@@YAXXZ,,0x005FC700-0x005FC7E4,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,4,15
0x005FC7F0,0x005FC8E8,248,.text,?do_task@@YAHXZ,,0x005FC7F0-0x005FC8E8,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,4,4
0x005FC8F0,0x005FC9DE,238,.text,?do_all_tasks@@YAXXZ,,0x005FC8F0-0x005FC9DE,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,4,2
0x005FC9E0,0x005FC9E3,3,.text,sub_5fc9e0,,0x005FC9E0-0x005FC9E3,game,hidden;sp_ready;purged_ok,src/nullsub_thunks.cpp:455,Complete,,,source_complete,,,,0,0
0x005FC9F0,0x005FCA23,51,.text,?do_all_tasks@@YAXPAUWin@@@Z,,0x005FC9F0-0x005FCA23,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,6
0x005FCA30,0x005FCB14,228,.text,?do_non_input@@YAXXZ,,0x005FCA30-0x005FCB14,game,sp_ready;purged_ok,src/temp.cpp:699,Complete - testing,,do_non_input_,source_complete,,,,3,12
0x005FCB20,0x005FCB5A,58,.text,?do_all_non_input@@YAXXZ,,0x005FCB20-0x005FCB5A,game,hidden;sp_ready;purged_ok,src/temp.cpp:730,Complete - testing,,,source_complete,,,,2,27
0x005FCB60,0x005FCBAC,76,.text,?do_draw@@YAHXZ,,0x005FCB60-0x005FCBAC,game,hidden;sp_ready;purged_ok,src/temp.cpp:745,Complete - testing,,,source_complete,,,,3,1
0x005FCBB0,0x005FCC1F,111,.text,?do_all_draws@@YAXXZ,,0x005FCBB0-0x005FCC1F,game,hidden;sp_ready;purged_ok,src/temp.cpp:764,Complete - testing,,,source_complete,,,,3,57
0x005FCC20,0x005FCC6D,77,.text,?do_keyboard@@YAXXZ,,0x005FCC20-0x005FCC6D,game,hidden;sp_ready;purged_ok,src/temp.cpp:777,Complete - testing,,,source_complete,,,,2,0
0x005FCC70,0x005FCCE5,117,.text,?do_all_keyboard@@YAXXZ,,0x005FCC70-0x005FCCE5,game,hidden;sp_ready;purged_ok,src/temp.cpp:795,Complete - testing,,,source_complete,,,,3,0
0x005FCCF0,0x005FCD3D,77,.text,sub_5fccf0,,0x005FCCF0-0x005FCD3D,game,sp_ready;purged_ok,,,,,unrecovered,,,,2,0
0x005FCD40,0x005FCD97,87,.text,sub_5fcd40,,0x005FCD40-0x005FCD97,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,3,0
0x005FCDA0,0x005FCDE5,69,.text,sub_5fcda0,,0x005FCDA0-0x005FCDE5,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x005FCDF0,0x005FCEC0,208,.text,sub_5fcdf0,,0x005FCDF0-0x005FCEC0,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,0
0x005FCEC0,0x005FCF8C,204,.text,sub_5fcec0,,0x005FCEC0-0x005FCF8C,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,3,0
0x005FCF90,0x005FCFDD,77,.text,?do_char@@YAXXZ,,0x005FCF90-0x005FCFDD,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,0
0x005FCFE0,0x005FD04B,107,.text,?do_all_chars@@YAXXZ,,0x005FCFE0-0x005FD04B,game,sp_ready;purged_ok,,,,,unrecovered,,,,3,1
0x005FD050,0x005FD09D,77,.text,?do_mouse@@YAXXZ,,0x005FD050-0x005FD09D,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,0
0x005FD0A0,0x005FD115,117,.text,?do_all_mouse@@YAXXZ,,0x005FD0A0-0x005FD115,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,3,0
0x005FD120,0x005FD1BA,154,.text,?flush_input@@YAXXZ,,0x005FD120-0x005FD1BA,game,sp_ready;purged_ok,,,,ConsoleOriginalFlushInput,original_dependency,,,,1,17
0x005FD1C0,0x005FD21A,90,.text,?flush_keyboard@@YAXXZ,,0x005FD1C0-0x005FD21A,game,sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FD220,0x005FD27A,90,.text,?flush_mouse@@YAXXZ,,0x005FD220-0x005FD27A,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FD280,0x005FD281,1,.text,nullsub_192,,0x005FD280-0x005FD281,game,hidden;sp_ready;purged_ok,src/nullsub_thunks.cpp:466,Complete,,,source_complete,,,,0,0
0x005FD290,0x005FD291,1,.text,nullsub_193,,0x005FD290-0x005FD291,game,hidden;sp_ready;purged_ok,src/nullsub_thunks.cpp:476,Complete,,,source_complete,,,,0,0
0x005FD2A0,0x005FD2A1,1,.text,nullsub_194,,0x005FD2A0-0x005FD2A1,game,hidden;sp_ready;purged_ok,src/nullsub_thunks.cpp:486,Complete,,,source_complete,,,,0,0
0x005FD2B0,0x005FD2B3,3,.text,?do_sound@@YAXXZ,,0x005FD2B0-0x005FD2B3,game,hidden;sp_ready;purged_ok,src/autosound.cpp:141,Complete,,,source_complete,,Runtime redirect installed by DllMain after byte-signature validation,,0,21
0x005FD2C0,0x005FD308,72,.text,sub_5fd2c0,,0x005FD2C0-0x005FD308,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FD310,0x005FD35D,77,.text,sub_5fd310,,0x005FD310-0x005FD35D,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FD360,0x005FD36B,11,.text,?do_all_sounds@@YAXXZ,,0x005FD360-0x005FD36B,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x005FD370,0x005FD3F2,130,.text,?flush_timer@@YAXXZ,,0x005FD370-0x005FD3F2,game,sp_ready;purged_ok,src/time.cpp:298,Complete,?flush_timer@@YAXXZ,,source_complete,,,,0,8
0x005FD400,0x005FD456,86,.text,??__ETxt@@YAXXZ,,0x005FD400-0x005FD456,game,hidden;sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned initializer,,2,0
0x005FD460,0x005FD4B5,85,.text,??__FTxt@@YAXXZ,,0x005FD460-0x005FD4B5,game,hidden;sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned exit cleanup,,2,0
0x005FD4C0,0x005FD4CB,11,.text,?text_set_get_ptr@@YAXXZ,,0x005FD4C0-0x005FD4CB,game,sp_ready;purged_ok,,,?text_set_get_ptr@@YAXXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,0,0
0x005FD4D0,0x005FD4DB,11,.text,?text_set_item_ptr@@YAXXZ,,0x005FD4D0-0x005FD4DB,game,hidden;sp_ready;purged_ok,,,?text_set_item_ptr@@YAXXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,0,0
0x005FD4E0,0x005FD507,39,.text,??__ETxtIndex@@YAXXZ,,0x005FD4E0-0x005FD507,game,sp_ready;purged_ok,src/init_thunks.cpp:4364,Complete,,,source_complete,,,,2,0
0x005FD510,0x005FD527,23,.text,??__FTxtIndex@@YAXXZ,,0x005FD510-0x005FD527,game,hidden;sp_ready;purged_ok,src/atexit_thunks.cpp:4135,Complete,,,source_complete,,,,1,0
0x005FD530,0x005FD54D,29,.text,?text_close@@YAXXZ,,0x005FD530-0x005FD54D,game,sp_ready;purged_ok,,,?text_close@@YAXXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,22
0x005FD550,0x005FD565,21,.text,?text_open@@YAHPADPAD@Z,"int (__cdecl ?text_open@@YAHPADPAD@Z)(int8* srcFileID, int8* sectionID)",0x005FD550-0x005FD565,game,hidden;sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,34
0x005FD570,0x005FD5D2,98,.text,?text_get@@YAPADXZ,,0x005FD570-0x005FD5D2,game,hidden;sp_ready;purged_ok,,,?text_get@@YAPADXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,3,54
0x005FD5E0,0x005FD663,131,.text,?text_string@@YAPADXZ,,0x005FD5E0-0x005FD663,game,hidden;sp_ready;purged_ok,,,?text_string@@YAPADXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,4,1
0x005FD670,0x005FD6C7,87,.text,?text_item@@YAPADXZ,,0x005FD670-0x005FD6C7,game,sp_ready;purged_ok,,,?text_item@@YAPADXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,20
0x005FD6D0,0x005FD732,98,.text,?text_item_string@@YAPADXZ,,0x005FD6D0-0x005FD732,game,hidden;sp_ready;purged_ok,,,?text_item_string@@YAPADXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,2,2
0x005FD740,0x005FD79D,93,.text,?text_item_number@@YAHXZ,,0x005FD740-0x005FD79D,game,hidden;sp_ready;purged_ok,,,?text_item_number@@YAHXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,2,18
0x005FD7A0,0x005FD7FD,93,.text,?text_item_binary@@YAHXZ,,0x005FD7A0-0x005FD7FD,game,hidden;sp_ready;purged_ok,,,?text_item_binary@@YAHXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,2,4
0x005FD800,0x005FD85D,93,.text,?text_item_hex@@YAHXZ,,0x005FD800-0x005FD85D,game,hidden;sp_ready;purged_ok,,,?text_item_hex@@YAHXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,2,0
0x005FD860,0x005FD87F,31,.text,??0Text@@QAE@@Z,_Text* (__thiscall ??0Text@@QAE@@Z)(_Text* this),0x005FD860-0x005FD87F,game,sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned constructor,,0,0
0x005FD880,0x005FD8CF,79,.text,??0Text@@QAE@H@Z,"_Text* (__thiscall ??0Text@@QAE@H@Z)(_Text* this, int)",0x005FD880-0x005FD8CF,game,sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned constructor,,1,1
0x005FD8D0,0x005FD969,153,.text,?init@Text@@QAEHH@Z,"int (__thiscall ?init@Text@@QAEHH@Z)(_Text* this, int)",0x005FD8D0-0x005FD969,game,hidden;sp_ready;purged_ok,src/text.cpp:28,Complete,,,source_complete,,,,3,0
0x005FD970,0x005FD9CC,92,.text,?shutdown@Text@@QAEXXZ,void (__thiscall ?shutdown@Text@@QAEXXZ)(_Text* this),0x005FD970-0x005FD9CC,game,hidden;sp_ready;purged_ok,src/text.cpp:47,Complete,?shutdown@Text@@QAEXXZ,,source_complete,,,,2,1
0x005FD9D0,0x005FD9F2,34,.text,?close@Text@@QAEXXZ,void (__thiscall ?close@Text@@QAEXXZ)(_Text* this),0x005FD9D0-0x005FD9F2,game,hidden;sp_ready;purged_ok,src/text.cpp:65,Complete,?close@Text@@QAEXXZ,,source_complete,,,,1,1
0x005FDA00,0x005FDC04,516,.text,?open@Text@@QAEHPADPAD@Z,"int (__thiscall ?open@Text@@QAEHPADPAD@Z)(_Text* this, int8* srcFileID, int8* sectionID)",0x005FDA00-0x005FDC04,game,sp_ready;purged_ok,src/text.cpp:78,Complete,,,source_complete,,,,13,2
0x005FDC10,0x005FDC7E,110,.text,?get@Text@@QAEHXZ,int (__thiscall ?get@Text@@QAEHXZ)(_Text* this),0x005FDC10-0x005FDC7E,game,sp_ready;purged_ok,src/text.cpp:138,Complete,,,source_complete,,,,3,1
0x005FDC80,0x005FDD0F,143,.text,?string@Text@@QAEXXZ,void (__thiscall ?string@Text@@QAEXXZ)(_Text* this),0x005FDC80-0x005FDD0F,game,sp_ready;purged_ok,src/text.cpp:159,Complete,,,source_complete,,,,4,0
0x005FDD10,0x005FDD72,98,.text,?item@Text@@QAEXXZ,void (__thiscall ?item@Text@@QAEXXZ)(_Text* this),0x005FDD10-0x005FDD72,game,hidden;sp_ready;purged_ok,src/text.cpp:169,Complete,,,source_complete,,,,1,0
0x005FDD80,0x005FDDED,109,.text,?item_string@Text@@QAEXXZ,void (__thiscall ?item_string@Text@@QAEXXZ)(_Text* this),0x005FDD80-0x005FDDED,game,hidden;sp_ready;purged_ok,src/text.cpp:188,Complete,,,source_complete,,,,2,0
0x005FDDF0,0x005FDE58,104,.text,?item_number@Text@@QAEXXZ,void (__thiscall ?item_number@Text@@QAEXXZ)(_Text* this),0x005FDDF0-0x005FDE58,game,hidden;sp_ready;purged_ok,src/text.cpp:198,Complete,,,source_complete,,,,2,0
0x005FDE60,0x005FDEC8,104,.text,?item_binary@Text@@QAEXXZ,void (__thiscall ?item_binary@Text@@QAEXXZ)(_Text* this),0x005FDE60-0x005FDEC8,game,hidden;sp_ready;purged_ok,src/text.cpp:208,Complete,,,source_complete,,,,2,0
0x005FDED0,0x005FDF38,104,.text,?item_hex@Text@@QAEXXZ,void (__thiscall ?item_hex@Text@@QAEXXZ)(_Text* this),0x005FDED0-0x005FDF38,game,sp_ready;purged_ok,src/text.cpp:218,Complete,,,source_complete,,,,2,0
0x005FDF40,0x005FDF5F,31,.text,??0TextIndex@@QAE@XZ,void (__thiscall ??0TextIndex@@QAE@XZ)(TextIndex* this),0x005FDF40-0x005FDF5F,game,sp_ready;purged_ok,,,??0TextIndex@@QAE@XZ,TextIndexElementCtor,source_complete,,Staged hybrid export redirect calls the source-owned constructor,,1,0
0x005FDF60,0x005FDF78,24,.text,??1TextIndex@@QAE@XZ,void (__thiscall ??1TextIndex@@QAE@XZ)(TextIndex* this),0x005FDF60-0x005FDF78,game,hidden;sp_ready;purged_ok,,,??1TextIndex@@QAE@XZ,TextIndexElementTeardown,source_complete,,Staged hybrid export redirect calls the source-owned destructor,,0,0
0x005FDF80,0x005FE11B,429,.text,?make_index@TextIndex@@QAEXPAD@Z,"void (__thiscall ?make_index@TextIndex@@QAEXPAD@Z)(TextIndex* this, int8*)",0x005FDF80-0x005FE11B;0x00662D40-0x00662D52,game,sp_ready;purged_ok,src/textindex.cpp:26,Complete,,,source_complete,,,,17,1
0x005FE120,0x005FE1E1,193,.text,?search_index@TextIndex@@QAEHPAD0@Z,"int (__thiscall ?search_index@TextIndex@@QAEHPAD0@Z)(TextIndex* this, int8*, int8*)",0x005FE120-0x005FE1E1,game,sp_ready;purged_ok,src/textindex.cpp:66,Complete,,,source_complete,,,,4,2
0x005FE1F0,0x005FE228,56,.text,?text_make_index@@YAXPAD@Z,,0x005FE1F0-0x005FE228,game,hidden;sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,1
0x005FE230,0x005FE26C,60,.text,?text_search_index@@YAHPAD0@Z,,0x005FE230-0x005FE26C,game,hidden;sp_ready;purged_ok,,,,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,0
0x005FE270,0x005FE299,41,.text,?text_clear_index@@YAXXZ,,0x005FE270-0x005FE299,game,hidden;sp_ready;purged_ok,,,?text_clear_index@@YAXXZ,,source_complete,,Staged hybrid export redirect calls the source-owned wrapper,,1,1
0x005FE2A0,0x005FE2D9,57,.text,??0Palette@@QAE@XZ,void (__thiscall ??0Palette@@QAE@XZ)(Palette* this),0x005FE2A0-0x005FE2D9,game,sp_ready;purged_ok,,,,PaletteCtorTarget,original_dependency,,,,1,8
0x005FE2E0,0x005FE2E5,5,.text,??1Palette@@QAE@XZ,void (__thiscall ??1Palette@@QAE@XZ)(Palette* this),0x005FE2E0-0x005FE2E5,thunk,hidden;thunk;sp_ready;purged_ok,,,,PaletteDtorTarget,original_dependency,,,,0,18
0x005FE2F0,0x005FE32F,63,.text,?__as@Palette@@QAEHQAUPalette@@@Z,"int (__thiscall ?__as@Palette@@QAEHQAUPalette@@@Z)(Palette* this, Palette*)",0x005FE2F0-0x005FE32F,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,2
0x005FE330,0x005FE45F,303,.text,?init@Palette@@QAEXXZ,void (__thiscall ?init@Palette@@QAEXXZ)(Palette* this),0x005FE330-0x005FE45F,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,5
0x005FE460,0x005FE4EB,139,.text,?set@Palette@@QAEHXZ,int (__thiscall ?set@Palette@@QAEHXZ)(Palette* this),0x005FE460-0x005FE4EB,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,12
0x005FE4F0,0x005FE4F1,1,.text,?set_active_window@Palette@@QAAXPAVWin@@@Z,,0x005FE4F0-0x005FE4F1,game,hidden;sp_ready;purged_ok,src/palette.cpp:67,Complete,,,source_complete,,,,0,8
0x005FE500,0x005FE554,84,.text,?close@Palette@@QAEXXZ,void (__thiscall ?close@Palette@@QAEXXZ)(Palette* this),0x005FE500-0x005FE554,game,sp_ready;purged_ok,,,,,unrecovered,,,,3,5
0x005FE560,0x005FE5BD,93,.text,?get_rgbquad@Palette@@QAEHPAURGBQUAD@@HH@Z,"int (__thiscall ?get_rgbquad@Palette@@QAEHPAURGBQUAD@@HH@Z)(Palette* this, RGBQUAD*, int, int)",0x005FE560-0x005FE5BD,game,hidden;sp_ready;purged_ok,src/palette.cpp:25,Complete,,,source_complete,,Runtime redirect installed by DllMain after byte-signature validation,,0,7
0x005FE5C0,0x005FE646,134,.text,?UNK1@Palette@@QAEHHHH@Z,"int (__thiscall ?UNK1@Palette@@QAEHHHH@Z)(Palette* this, int, int, int)",0x005FE5C0-0x005FE646,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,2
0x005FE650,0x005FE6C7,119,.text,?set_from_dib@Palette@@QAEHPAUDib@@@Z,"int (__thiscall ?set_from_dib@Palette@@QAEHPAUDib@@@Z)(Palette* this, Dib*)",0x005FE650-0x005FE6C7,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,1
0x005FE6D0,0x005FE6F8,40,.text,?reseed@Palette@@QAEXXZ,void (__thiscall ?reseed@Palette@@QAEXXZ)(Palette* this),0x005FE6D0-0x005FE6F8,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,3
0x005FE700,0x005FE8AC,449,.text,?init_cycle@Palette@@QAEHHHHK@Z,"int (__thiscall ?init_cycle@Palette@@QAEHHHHK@Z)(Palette* this, int, int, int, unsigned int)",0x005FE700-0x005FE8AC;0x00662D60-0x00662D75,game,sp_ready;purged_ok,,,,,unrecovered,,,,8,1
0x005FE8B0,0x005FE8FB,75,.text,?start_cycle@Palette@@QAEHH@Z,"int (__thiscall ?start_cycle@Palette@@QAEHH@Z)(Palette* this, int)",0x005FE8B0-0x005FE8FB,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,1
0x005FE900,0x005FE941,65,.text,?UNK2@Palette@@QAEXH@Z,"void (__thiscall ?UNK2@Palette@@QAEXH@Z)(Palette* this, int)",0x005FE900-0x005FE941,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,1,0
0x005FE950,0x005FEAC4,372,.text,?UNK3@Palette@@QAEXH@Z,"void (__thiscall ?UNK3@Palette@@QAEXH@Z)(Palette* this, int)",0x005FE950-0x005FEAC4,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,5,0
0x005FEAD0,0x005FEBA8,216,.text,?timer_callback@Palette@@QAAXHH@Z,,0x005FEAD0-0x005FEBA8,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,0
0x005FEBB0,0x005FECF0,320,.text,?init_palette_class@Palette@@QAAXH@Z,,0x005FEBB0-0x005FECF0,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,2,1
0x005FECF0,0x005FED0B,27,.text,?close_palette_class@Palette@@QAAXXZ,,0x005FECF0-0x005FED0B,game,hidden;sp_ready;purged_ok,,,,,unrecovered,,,,0,1
0x005FED10,0x005FED35,37,.text,?get_pos@Palette@@QAEHH@Z,"int (__thiscall ?get_pos@Palette@@QAEHH@Z)(Palette* this, int)",0x005FED10-0x005FED35,game,hidden;sp_ready;purged_ok,src/palette.cpp:85,Complete,,,source_complete,,,,0,0
